date,year,month,fiscal_year,mineral,flow,hs_code,country,port,state,value_usd_mn,value_inr_cr,quantity_mt,unit_price_usd_mt
2020-08-01,2020,8,FY2020-21,Graphite,Import,38012000,Others,Visakhapatnam,Rajasthan,8.715,72.339,9944.32,876.43
2020-09-01,2020,9,FY2020-21,Graphite,Import,25041090,China,Tuticorin,West Bengal,78.463,651.244,101265.89,774.82
2020-09-01,2020,9,FY2020-21,Graphite,Import,25041010,Mozambique,Chennai,Andhra Pradesh,13.5,112.049,17423.17,774.82
2020-09-01,2020,9,FY2020-21,Graphite,Import,38012000,Madagascar,Chennai,West Bengal,10.188,84.561,13148.83,774.82
2020-09-01,2020,9,FY2020-21,Graphite,Import,25041010,Sri Lanka,Cochin,Maharashtra,7.779,64.566,10039.71,774.82
2020-09-01,2020,9,FY2020-21,Graphite,Import,25041020,Japan,Tuticorin,Karnataka,6.225,51.668,8034.14,774.82
2020-09-01,2020,9,FY2020-21,Graphite,Import,38012000,Germany,Visakhapatnam,Karnataka,6.052,50.231,7810.7,774.82
2020-09-01,2020,9,FY2020-21,Graphite,Import,38011000,Others,Chennai,Rajasthan,9.898,82.157,12775.06,774.82
2020-10-01,2020,10,FY2020-21,Graphite,Import,38011000,China,Visakhapatnam,Gujarat,73.098,606.71,75167.09,972.47
2020-10-01,2020,10,FY2020-21,Graphite,Import,38012000,Mozambique,Kandla,Gujarat,16.155,134.083,16611.94,972.47
2020-10-01,2020,10,FY2020-21,Graphite,Import,25041090,Madagascar,Cochin,Maharashtra,8.39,69.641,8628.03,972.47
2020-10-01,2020,10,FY2020-21,Graphite,Import,25041010,Sri Lanka,Chennai,Tamil Nadu,6.445,53.49,6626.99,972.47
2020-10-01,2020,10,FY2020-21,Graphite,Import,25041090,Japan,Kandla,Karnataka,5.294,43.944,5444.37,972.47
2020-10-01,2020,10,FY2020-21,Graphite,Import,38012000,Germany,Cochin,Maharashtra,4.346,36.072,4469.12,972.47
2020-10-01,2020,10,FY2020-21,Graphite,Import,38012000,Others,Mundra,West Bengal,7.909,65.648,8133.29,972.47
2020-11-01,2020,11,FY2020-21,Graphite,Import,38011000,China,Kandla,Gujarat,72.558,602.233,84622.68,857.43
2020-11-01,2020,11,FY2020-21,Graphite,Import,25041020,Mozambique,Chennai,Rajasthan,11.752,97.543,13706.27,857.43
2020-11-01,2020,11,FY2020-21,Graphite,Import,38012000,Madagascar,Kandla,West Bengal,7.888,65.467,9199.04,857.43
2020-11-01,2020,11,FY2020-21,Graphite,Import,25041090,Sri Lanka,Visakhapatnam,Andhra Pradesh,7.282,60.438,8492.43,857.43
2020-11-01,2020,11,FY2020-21,Graphite,Import,25041090,Japan,Kolkata,Odisha,5.907,49.027,6889.0,857.43
2020-11-01,2020,11,FY2020-21,Graphite,Import,38011000,Germany,Kandla,Gujarat,5.182,43.008,6043.28,857.43
2020-11-01,2020,11,FY2020-21,Graphite,Import,38011000,Others,JNPT Mumbai,Rajasthan,7.336,60.888,8555.61,857.43
2020-12-01,2020,12,FY2020-21,Graphite,Import,25041010,China,Tuticorin,Odisha,69.105,573.575,79076.21,873.91
2020-12-01,2020,12,FY2020-21,Graphite,Import,38012000,Mozambique,Tuticorin,West Bengal,13.345,110.761,15270.18,873.91
2020-12-01,2020,12,FY2020-21,Graphite,Import,25041020,Madagascar,Kolkata,Rajasthan,7.786,64.624,8909.47,873.91
2020-12-01,2020,12,FY2020-21,Graphite,Import,25041090,Sri Lanka,Cochin,Gujarat,5.552,46.079,6352.69,873.91
2020-12-01,2020,12,FY2020-21,Graphite,Import,38011000,Japan,Visakhapatnam,Rajasthan,5.63,46.732,6442.7,873.91
2020-12-01,2020,12,FY2020-21,Graphite,Import,38011000,Germany,Kandla,Gujarat,4.709,39.084,5388.28,873.91
2020-12-01,2020,12,FY2020-21,Graphite,Import,38012000,Others,Chennai,Andhra Pradesh,6.642,55.131,7600.69,873.91
2021-01-01,2021,1,FY2020-21,Graphite,Import,25041020,China,Mundra,Rajasthan,61.057,506.771,93256.68,654.72
2021-01-01,2021,1,FY2020-21,Graphite,Import,25041010,Mozambique,Visakhapatnam,Maharashtra,12.263,101.779,18729.52,654.72
2021-01-01,2021,1,FY2020-21,Graphite,Import,25041010,Madagascar,Cochin,Rajasthan,7.564,62.785,11553.83,654.72
2021-01-01,2021,1,FY2020-21,Graphite,Import,25041020,Sri Lanka,Mundra,Tamil Nadu,6.697,55.586,10229.06,654.72
2021-01-01,2021,1,FY2020-21,Graphite,Import,38012000,Japan,Chennai,Gujarat,4.647,38.567,7097.16,654.72
2021-01-01,2021,1,FY2020-21,Graphite,Import,38012000,Germany,Chennai,Karnataka,3.651,30.301,5575.98,654.72
2021-01-01,2021,1,FY2020-21,Graphite,Import,38011000,Others,Tuticorin,Andhra Pradesh,7.748,64.309,11834.16,654.72
2021-02-01,2021,2,FY2020-21,Graphite,Import,38011000,China,Kolkata,Gujarat,68.16,565.731,85713.01,795.22
2021-02-01,2021,2,FY2020-21,Graphite,Import,25041020,Mozambique,Chennai,Maharashtra,14.509,120.426,18245.62,795.22
2021-02-01,2021,2,FY2020-21,Graphite,Import,25041020,Madagascar,JNPT Mumbai,West Bengal,7.998,66.386,10058.05,795.22
2021-02-01,2021,2,FY2020-21,Graphite,Import,38012000,Sri Lanka,Kolkata,Maharashtra,7.446,61.801,9363.32,795.22
2021-02-01,2021,2,FY2020-21,Graphite,Import,25041090,Japan,Mundra,Rajasthan,5.316,44.121,6684.7,795.22
2021-02-01,2021,2,FY2020-21,Graphite,Import,25041090,Germany,Cochin,Gujarat,4.557,37.825,5730.74,795.22
2021-02-01,2021,2,FY2020-21,Graphite,Import,25041020,Others,Visakhapatnam,Gujarat,9.367,77.744,11778.92,795.22
2021-03-01,2021,3,FY2020-21,Graphite,Import,25041020,China,Kolkata,Odisha,68.133,565.501,89690.91,759.64
2021-03-01,2021,3,FY2020-21,Graphite,Import,25041010,Mozambique,Mundra,Gujarat,13.179,109.389,17349.54,759.64
2021-03-01,2021,3,FY2020-21,Graphite,Import,25041090,Madagascar,Kolkata,Odisha,10.088,83.732,13280.22,759.64
2021-03-01,2021,3,FY2020-21,Graphite,Import,25041010,Sri Lanka,Kandla,Andhra Pradesh,6.186,51.347,8143.81,759.64
2021-03-01,2021,3,FY2020-21,Graphite,Import,25041090,Japan,Visakhapatnam,Rajasthan,4.951,41.093,6517.46,759.64
2021-03-01,2021,3,FY2020-21,Graphite,Import,38012000,Germany,Kolkata,Rajasthan,4.834,40.125,6363.96,759.64
2021-03-01,2021,3,FY2020-21,Graphite,Import,38012000,Others,Kandla,Andhra Pradesh,7.887,65.461,10382.39,759.64
2021-04-01,2021,4,FY2021-22,Graphite,Import,25041020,China,Visakhapatnam,Odisha,64.861,538.35,89698.19,723.11
2021-04-01,2021,4,FY2021-22,Graphite,Import,25041090,Mozambique,JNPT Mumbai,Gujarat,12.815,106.361,17721.54,723.11
2021-04-01,2021,4,FY2021-22,Graphite,Import,25041020,Madagascar,Mundra,Rajasthan,9.429,78.261,13039.64,723.11
2021-04-01,2021,4,FY2021-22,Graphite,Import,25041090,Sri Lanka,Tuticorin,Odisha,6.962,57.784,9627.78,723.11
2021-04-01,2021,4,FY2021-22,Graphite,Import,25041010,Japan,Cochin,Rajasthan,4.873,40.449,6739.41,723.11
2021-04-01,2021,4,FY2021-22,Graphite,Import,38011000,Germany,Tuticorin,Odisha,4.993,41.441,6904.81,723.11
2021-04-01,2021,4,FY2021-22,Graphite,Import,38012000,Others,Kandla,Rajasthan,7.028,58.332,9719.1,723.11
2021-05-01,2021,5,FY2021-22,Graphite,Import,25041010,China,Chennai,Rajasthan,57.855,480.194,77117.08,750.22
2021-05-01,2021,5,FY2021-22,Graphite,Import,25041090,Mozambique,Mundra,Maharashtra,14.932,123.935,19903.37,750.22
2021-05-01,2021,5,FY2021-22,Graphite,Import,25041090,Madagascar,JNPT Mumbai,Maharashtra,9.313,77.299,12413.89,750.22
2021-05-01,2021,5,FY2021-22,Graphite,Import,25041010,Sri Lanka,Tuticorin,Karnataka,7.57,62.831,10090.4,750.22
2021-05-01,2021,5,FY2021-22,Graphite,Import,38012000,Japan,Visakhapatnam,Karnataka,4.92,40.837,6558.25,750.22
2021-05-01,2021,5,FY2021-22,Graphite,Import,25041010,Germany,Kolkata,Maharashtra,4.979,41.323,6636.37,750.22
2021-05-01,2021,5,FY2021-22,Graphite,Import,25041090,Others,JNPT Mumbai,Andhra Pradesh,8.361,69.396,11144.63,750.22
2021-06-01,2021,6,FY2021-22,Graphite,Import,25041010,China,Cochin,Gujarat,62.395,517.879,83155.34,750.34
2021-06-01,2021,6,FY2021-22,Graphite,Import,25041020,Mozambique,Chennai,Tamil Nadu,13.477,111.856,17960.54,750.34
2021-06-01,2021,6,FY2021-22,Graphite,Import,25041090,Madagascar,Cochin,Rajasthan,8.053,66.84,10732.51,750.34
2021-06-01,2021,6,FY2021-22,Graphite,Import,38012000,Sri Lanka,Visakhapatnam,Rajasthan,6.265,51.995,8348.85,750.34
2021-06-01,2021,6,FY2021-22,Graphite,Import,38011000,Japan,JNPT Mumbai,West Bengal,5.75,47.728,7663.67,750.34
2021-06-01,2021,6,FY2021-22,Graphite,Import,38011000,Germany,Kolkata,Rajasthan,4.468,37.085,5954.65,750.34
2021-06-01,2021,6,FY2021-22,Graphite,Import,38011000,Others,Mundra,West Bengal,7.195,59.721,9589.33,750.34
2021-07-01,2021,7,FY2021-22,Graphite,Import,25041090,China,Mundra,Karnataka,68.727,570.436,81344.23,844.89
2021-07-01,2021,7,FY2021-22,Graphite,Import,25041090,Mozambique,Kolkata,West Bengal,12.44,103.252,14723.68,844.89
2021-07-01,2021,7,FY2021-22,Graphite,Import,38012000,Madagascar,Tuticorin,Rajasthan,8.796,73.003,10410.21,844.89
2021-07-01,2021,7,FY2021-22,Graphite,Import,38012000,Sri Lanka,Kandla,Gujarat,7.835,65.03,9273.26,844.89
2021-07-01,2021,7,FY2021-22,Graphite,Import,38012000,Japan,Chennai,West Bengal,6.345,52.664,7509.87,844.89
2021-07-01,2021,7,FY2021-22,Graphite,Import,38011000,Germany,Kandla,Odisha,4.531,37.607,5362.78,844.89
2021-07-01,2021,7,FY2021-22,Graphite,Import,25041020,Others,Cochin,Karnataka,7.856,65.201,9297.66,844.89
2021-08-01,2021,8,FY2021-22,Graphite,Import,25041010,China,Kolkata,Tamil Nadu,52.361,434.599,85903.04,609.54
2021-08-01,2021,8,FY2021-22,Graphite,Import,25041090,Mozambique,Cochin,Tamil Nadu,12.914,107.187,21186.68,609.54
2021-08-01,2021,8,FY2021-22,Graphite,Import,38011000,Madagascar,Cochin,Karnataka,6.668,55.347,10939.96,609.54
2021-08-01,2021,8,FY2021-22,Graphite,Import,25041090,Sri Lanka,Tuticorin,Maharashtra,5.313,44.094,8715.69,609.54
2021-08-01,2021,8,FY2021-22,Graphite,Import,38012000,Japan,Kolkata,West Bengal,4.191,34.783,6875.15,609.54
2021-08-01,2021,8,FY2021-22,Graphite,Import,25041020,Germany,Cochin,West Bengal,3.893,32.308,6386.08,609.54
2021-08-01,2021,8,FY2021-22,Graphite,Import,38011000,Others,Tuticorin,Tamil Nadu,5.829,48.377,9562.22,609.54
2021-09-01,2021,9,FY2021-22,Graphite,Import,38012000,China,Tuticorin,Rajasthan,86.025,714.007,116322.5,739.54
2021-09-01,2021,9,FY2021-22,Graphite,Import,25041090,Mozambique,Visakhapatnam,Rajasthan,14.937,123.979,20198.06,739.54
2021-09-01,2021,9,FY2021-22,Graphite,Import,38011000,Madagascar,Kandla,Andhra Pradesh,10.415,86.443,14082.94,739.54
2021-09-01,2021,9,FY2021-22,Graphite,Import,25041090,Sri Lanka,Kolkata,Odisha,8.274,68.678,11188.69,739.54
2021-09-01,2021,9,FY2021-22,Graphite,Import,25041090,Japan,Visakhapatnam,Andhra Pradesh,6.101,50.638,8249.71,739.54
2021-09-01,2021,9,FY2021-22,Graphite,Import,25041010,Germany,Chennai,Andhra Pradesh,5.859,48.629,7922.4,739.54
2021-09-01,2021,9,FY2021-22,Graphite,Import,25041010,Others,Kandla,West Bengal,10.058,83.482,13600.49,739.54
2021-10-01,2021,10,FY2021-22,Graphite,Import,25041010,China,Tuticorin,Gujarat,114.808,952.908,128610.13,892.68
2021-10-01,2021,10,FY2021-22,Graphite,Import,25041010,Mozambique,Cochin,Tamil Nadu,22.562,187.266,25274.54,892.68
2021-10-01,2021,10,FY2021-22,Graphite,Import,25041010,Madagascar,Tuticorin,Rajasthan,14.046,116.586,15735.13,892.68
2021-10-01,2021,10,FY2021-22,Graphite,Import,25041020,Sri Lanka,Mundra,Rajasthan,11.492,95.38,12873.05,892.68
2021-10-01,2021,10,FY2021-22,Graphite,Import,38012000,Japan,Cochin,Andhra Pradesh,10.16,84.331,11381.8,892.68
2021-10-01,2021,10,FY2021-22,Graphite,Import,25041010,Germany,Kandla,Odisha,8.01,66.48,8972.52,892.68
2021-10-01,2021,10,FY2021-22,Graphite,Import,38012000,Others,Kandla,Andhra Pradesh,13.031,108.155,14597.22,892.68
2021-11-01,2021,11,FY2021-22,Graphite,Import,25041090,China,Cochin,Rajasthan,84.391,700.447,128303.64,657.75
2021-11-01,2021,11,FY2021-22,Graphite,Import,25041010,Mozambique,Kolkata,Gujarat,20.276,168.287,30825.83,657.75
2021-11-01,2021,11,FY2021-22,Graphite,Import,38011000,Madagascar,Visakhapatnam,Rajasthan,10.284,85.356,15635.02,657.75
2021-11-01,2021,11,FY2021-22,Graphite,Import,38012000,Sri Lanka,Kandla,Gujarat,9.895,82.132,15044.37,657.75
2021-11-01,2021,11,FY2021-22,Graphite,Import,25041020,Japan,Visakhapatnam,Odisha,7.466,61.968,11350.85,657.75
2021-11-01,2021,11,FY2021-22,Graphite,Import,38012000,Germany,Visakhapatnam,Karnataka,6.745,55.98,10254.08,657.75
2021-11-01,2021,11,FY2021-22,Graphite,Import,38011000,Others,Visakhapatnam,Tamil Nadu,11.714,97.23,17810.02,657.75
2021-12-01,2021,12,FY2021-22,Graphite,Import,38012000,China,JNPT Mumbai,West Bengal,97.598,810.066,106560.21,915.9
2021-12-01,2021,12,FY2021-22,Graphite,Import,38011000,Mozambique,Kolkata,Andhra Pradesh,21.138,175.446,23079.06,915.9
2021-12-01,2021,12,FY2021-22,Graphite,Import,38012000,Madagascar,Visakhapatnam,West Bengal,11.103,92.152,12122.21,915.9
2021-12-01,2021,12,FY2021-22,Graphite,Import,38011000,Sri Lanka,Chennai,Karnataka,8.47,70.297,9247.23,915.9
2021-12-01,2021,12,FY2021-22,Graphite,Import,25041010,Japan,Cochin,Maharashtra,7.621,63.251,8320.42,915.9
2021-12-01,2021,12,FY2021-22,Graphite,Import,38011000,Germany,Mundra,Odisha,5.89,48.887,6430.82,915.9
2021-12-01,2021,12,FY2021-22,Graphite,Import,25041020,Others,Kandla,Andhra Pradesh,11.265,93.501,12299.56,915.9
2022-01-01,2022,1,FY2021-22,Graphite,Import,38012000,China,JNPT Mumbai,Andhra Pradesh,99.156,822.996,112401.79,882.16
2022-01-01,2022,1,FY2021-22,Graphite,Import,38012000,Mozambique,JNPT Mumbai,Andhra Pradesh,18.59,154.297,21073.36,882.16
2022-01-01,2022,1,FY2021-22,Graphite,Import,25041090,Madagascar,Tuticorin,Odisha,14.427,119.74,16353.72,882.16
2022-01-01,2022,1,FY2021-22,Graphite,Import,38012000,Sri Lanka,Kolkata,Rajasthan,10.249,85.069,11618.46,882.16
2022-01-01,2022,1,FY2021-22,Graphite,Import,38012000,Japan,Chennai,Tamil Nadu,7.876,65.374,8928.51,882.16
2022-01-01,2022,1,FY2021-22,Graphite,Import,38012000,Germany,Visakhapatnam,Tamil Nadu,6.385,52.997,7238.16,882.16
2022-01-01,2022,1,FY2021-22,Graphite,Import,38012000,Others,Visakhapatnam,West Bengal,11.282,93.642,12789.25,882.16
2022-02-01,2022,2,FY2021-22,Graphite,Import,25041020,China,Tuticorin,Rajasthan,88.06,730.896,107411.25,819.84
2022-02-01,2022,2,FY2021-22,Graphite,Import,38011000,Mozambique,Visakhapatnam,Odisha,20.303,168.512,24764.24,819.84
2022-02-01,2022,2,FY2021-22,Graphite,Import,25041010,Madagascar,Cochin,Odisha,14.269,118.436,17405.14,819.84
2022-02-01,2022,2,FY2021-22,Graphite,Import,25041010,Sri Lanka,Mundra,Maharashtra,8.832,73.302,10772.4,819.84
2022-02-01,2022,2,FY2021-22,Graphite,Import,25041020,Japan,Cochin,Karnataka,8.802,73.06,10736.7,819.84
2022-02-01,2022,2,FY2021-22,Graphite,Import,38011000,Germany,Visakhapatnam,Karnataka,6.132,50.894,7479.35,819.84
2022-02-01,2022,2,FY2021-22,Graphite,Import,25041010,Others,Tuticorin,Karnataka,12.891,106.996,15724.0,819.84
2022-03-01,2022,3,FY2021-22,Graphite,Import,25041090,China,Tuticorin,Odisha,96.045,797.175,124833.89,769.38
2022-03-01,2022,3,FY2021-22,Graphite,Import,38011000,Mozambique,Cochin,West Bengal,17.952,148.999,23332.48,769.38
2022-03-01,2022,3,FY2021-22,Graphite,Import,38012000,Madagascar,Kolkata,Rajasthan,13.895,115.332,18060.44,769.38
2022-03-01,2022,3,FY2021-22,Graphite,Import,38012000,Sri Lanka,Mundra,West Bengal,10.617,88.118,13798.92,769.38
2022-03-01,2022,3,FY2021-22,Graphite,Import,25041020,Japan,Kolkata,Rajasthan,6.844,56.804,8895.2,769.38
2022-03-01,2022,3,FY2021-22,Graphite,Import,38011000,Germany,Mundra,Odisha,5.477,45.462,7119.11,769.38
2022-03-01,2022,3,FY2021-22,Graphite,Import,38012000,Others,Kolkata,Odisha,12.101,100.436,15727.74,769.38
2022-04-01,2022,4,FY2022-23,Graphite,Import,25041010,China,Tuticorin,Karnataka,78.68,653.044,101765.92,773.15
2022-04-01,2022,4,FY2022-23,Graphite,Import,38012000,Mozambique,Chennai,Karnataka,14.221,118.035,18393.84,773.15
2022-04-01,2022,4,FY2022-23,Graphite,Import,25041090,Madagascar,Cochin,Maharashtra,10.665,88.522,13794.65,773.15
2022-04-01,2022,4,FY2022-23,Graphite,Import,25041010,Sri Lanka,Kandla,West Bengal,8.112,67.329,10492.12,773.15
2022-04-01,2022,4,FY2022-23,Graphite,Import,25041020,Japan,Kandla,Tamil Nadu,5.571,46.241,7205.88,773.15
2022-04-01,2022,4,FY2022-23,Graphite,Import,25041090,Germany,Visakhapatnam,Gujarat,5.475,45.44,7080.98,773.15
2022-04-01,2022,4,FY2022-23,Graphite,Import,25041010,Others,Kolkata,Karnataka,8.731,72.465,11292.47,773.15
2022-05-01,2022,5,FY2022-23,Graphite,Import,25041090,China,Mundra,Maharashtra,76.322,633.469,85531.69,892.32
2022-05-01,2022,5,FY2022-23,Graphite,Import,25041010,Mozambique,JNPT Mumbai,Odisha,14.956,124.134,16760.69,892.32
2022-05-01,2022,5,FY2022-23,Graphite,Import,25041020,Madagascar,JNPT Mumbai,Maharashtra,10.079,83.656,11295.37,892.32
2022-05-01,2022,5,FY2022-23,Graphite,Import,25041090,Sri Lanka,Mundra,Karnataka,8.514,70.665,9541.24,892.32
2022-05-01,2022,5,FY2022-23,Graphite,Import,38011000,Japan,Tuticorin,Odisha,6.027,50.027,6754.63,892.32
2022-05-01,2022,5,FY2022-23,Graphite,Import,38012000,Germany,Mundra,Tamil Nadu,5.917,49.114,6631.45,892.32
2022-05-01,2022,5,FY2022-23,Graphite,Import,25041010,Others,JNPT Mumbai,West Bengal,9.982,82.85,11186.56,892.32
2022-06-01,2022,6,FY2022-23,Graphite,Import,25041020,China,Visakhapatnam,Odisha,82.798,687.225,105295.85,786.34
2022-06-01,2022,6,FY2022-23,Graphite,Import,25041020,Mozambique,Tuticorin,Karnataka,18.984,157.567,24142.24,786.34
2022-06-01,2022,6,FY2022-23,Graphite,Import,25041090,Madagascar,JNPT Mumbai,Rajasthan,11.72,97.28,14905.08,786.34
2022-06-01,2022,6,FY2022-23,Graphite,Import,38011000,Sri Lanka,JNPT Mumbai,Odisha,9.194,76.311,11692.24,786.34
2022-06-01,2022,6,FY2022-23,Graphite,Import,38012000,Japan,JNPT Mumbai,Gujarat,6.976,57.9,8871.32,786.34
2022-06-01,2022,6,FY2022-23,Graphite,Import,38011000,Germany,Chennai,Tamil Nadu,5.187,43.051,6596.16,786.34
2022-06-01,2022,6,FY2022-23,Graphite,Import,38012000,Others,Visakhapatnam,Maharashtra,10.329,85.729,13135.26,786.34
2022-07-01,2022,7,FY2022-23,Graphite,Import,38011000,China,JNPT Mumbai,Tamil Nadu,90.976,755.101,125443.8,725.23
2022-07-01,2022,7,FY2022-23,Graphite,Import,38011000,Mozambique,Kolkata,Gujarat,18.843,156.393,25981.38,725.23
2022-07-01,2022,7,FY2022-23,Graphite,Import,25041010,Madagascar,Kolkata,Gujarat,12.396,102.884,17092.02,725.23
2022-07-01,2022,7,FY2022-23,Graphite,Import,25041090,Sri Lanka,Kandla,Odisha,7.976,66.198,10997.3,725.23
2022-07-01,2022,7,FY2022-23,Graphite,Import,38012000,Japan,JNPT Mumbai,West Bengal,6.554,54.397,9036.87,725.23
2022-07-01,2022,7,FY2022-23,Graphite,Import,25041090,Germany,Mundra,Rajasthan,5.532,45.913,7627.42,725.23
2022-07-01,2022,7,FY2022-23,Graphite,Import,25041020,Others,Mundra,Odisha,10.848,90.039,14958.0,725.23
2022-08-01,2022,8,FY2022-23,Graphite,Import,25041020,China,Mundra,Rajasthan,94.606,785.231,134656.09,702.58
2022-08-01,2022,8,FY2022-23,Graphite,Import,38012000,Mozambique,Kolkata,Andhra Pradesh,17.142,142.283,24399.49,702.58
2022-08-01,2022,8,FY2022-23,Graphite,Import,25041010,Madagascar,Chennai,Rajasthan,11.879,98.596,16907.77,702.58
2022-08-01,2022,8,FY2022-23,Graphite,Import,25041010,Sri Lanka,Kolkata,Gujarat,8.611,71.471,12256.35,702.58
2022-08-01,2022,8,FY2022-23,Graphite,Import,25041090,Japan,Kolkata,Tamil Nadu,6.68,55.441,9507.28,702.58
2022-08-01,2022,8,FY2022-23,Graphite,Import,38011000,Germany,Kandla,Gujarat,6.654,55.225,9470.39,702.58
2022-08-01,2022,8,FY2022-23,Graphite,Import,38012000,Others,Kolkata,Rajasthan,9.835,81.634,13999.17,702.58
2022-09-01,2022,9,FY2022-23,Graphite,Import,25041020,China,Tuticorin,Gujarat,100.171,831.417,123868.22,808.69
2022-09-01,2022,9,FY2022-23,Graphite,Import,25041090,Mozambique,Mundra,West Bengal,20.633,171.253,25514.05,808.69
2022-09-01,2022,9,FY2022-23,Graphite,Import,38012000,Madagascar,Kolkata,Tamil Nadu,10.525,87.355,13014.5,808.69
2022-09-01,2022,9,FY2022-23,Graphite,Import,25041020,Sri Lanka,Mundra,West Bengal,9.41,78.104,11636.33,808.69
2022-09-01,2022,9,FY2022-23,Graphite,Import,25041020,Japan,Kandla,Tamil Nadu,6.956,57.738,8602.1,808.69
2022-09-01,2022,9,FY2022-23,Graphite,Import,25041020,Germany,Cochin,Karnataka,7.001,58.11,8657.54,808.69
2022-09-01,2022,9,FY2022-23,Graphite,Import,25041090,Others,Cochin,Odisha,10.952,90.899,13542.58,808.69
2022-10-01,2022,10,FY2022-23,Graphite,Import,25041020,China,Mundra,Karnataka,89.065,739.236,112819.6,789.44
2022-10-01,2022,10,FY2022-23,Graphite,Import,25041090,Mozambique,Visakhapatnam,Odisha,17.394,144.37,22033.31,789.44
2022-10-01,2022,10,FY2022-23,Graphite,Import,38012000,Madagascar,Mundra,Tamil Nadu,11.055,91.755,14003.33,789.44
2022-10-01,2022,10,FY2022-23,Graphite,Import,25041010,Sri Lanka,Kandla,Gujarat,10.836,89.937,13725.89,789.44
2022-10-01,2022,10,FY2022-23,Graphite,Import,38011000,Japan,Kandla,West Bengal,8.31,68.972,10526.29,789.44
2022-10-01,2022,10,FY2022-23,Graphite,Import,25041020,Germany,JNPT Mumbai,Karnataka,6.111,50.722,7741.08,789.44
2022-10-01,2022,10,FY2022-23,Graphite,Import,25041010,Others,Kolkata,Gujarat,9.725,80.716,12318.6,789.44
2022-11-01,2022,11,FY2022-23,Graphite,Import,25041020,China,Kandla,Maharashtra,82.02,680.767,94660.06,866.47
2022-11-01,2022,11,FY2022-23,Graphite,Import,38011000,Mozambique,Tuticorin,Karnataka,19.141,158.873,22091.15,866.47
2022-11-01,2022,11,FY2022-23,Graphite,Import,25041010,Madagascar,Kolkata,Maharashtra,12.918,107.218,14908.58,866.47
2022-11-01,2022,11,FY2022-23,Graphite,Import,25041010,Sri Lanka,JNPT Mumbai,West Bengal,10.919,90.628,12601.73,866.47
2022-11-01,2022,11,FY2022-23,Graphite,Import,38012000,Japan,Mundra,Rajasthan,8.9,73.87,10271.52,866.47
2022-11-01,2022,11,FY2022-23,Graphite,Import,25041090,Germany,Tuticorin,Andhra Pradesh,6.633,55.053,7655.14,866.47
2022-11-01,2022,11,FY2022-23,Graphite,Import,38011000,Others,Chennai,Gujarat,12.661,105.086,14612.05,866.47
2022-12-01,2022,12,FY2022-23,Graphite,Import,25041090,China,Chennai,Tamil Nadu,102.353,849.53,134906.6,758.7
2022-12-01,2022,12,FY2022-23,Graphite,Import,25041010,Mozambique,Kolkata,Andhra Pradesh,21.247,176.354,28005.31,758.7
2022-12-01,2022,12,FY2022-23,Graphite,Import,25041010,Madagascar,Kolkata,Maharashtra,11.906,98.817,15692.33,758.7
2022-12-01,2022,12,FY2022-23,Graphite,Import,25041020,Sri Lanka,Cochin,Karnataka,10.154,84.282,13384.09,758.7
2022-12-01,2022,12,FY2022-23,Graphite,Import,38011000,Japan,Kolkata,Karnataka,7.754,64.358,10220.18,758.7
2022-12-01,2022,12,FY2022-23,Graphite,Import,25041010,Germany,Kolkata,Rajasthan,6.655,55.24,8772.15,758.7
2022-12-01,2022,12,FY2022-23,Graphite,Import,38011000,Others,Mundra,Andhra Pradesh,10.746,89.191,14163.64,758.7
2023-01-01,2023,1,FY2022-23,Graphite,Import,25041020,China,Tuticorin,Rajasthan,79.407,659.076,100484.61,790.24
2023-01-01,2023,1,FY2022-23,Graphite,Import,25041010,Mozambique,Cochin,West Bengal,18.086,150.114,22886.85,790.24
2023-01-01,2023,1,FY2022-23,Graphite,Import,25041010,Madagascar,Mundra,Rajasthan,11.826,98.156,14965.15,790.24
2023-01-01,2023,1,FY2022-23,Graphite,Import,38011000,Sri Lanka,Mundra,Odisha,8.966,74.417,11345.78,790.24
2023-01-01,2023,1,FY2022-23,Graphite,Import,25041020,Japan,Visakhapatnam,Tamil Nadu,7.142,59.275,9037.22,790.24
2023-01-01,2023,1,FY2022-23,Graphite,Import,25041010,Germany,Kolkata,Karnataka,5.252,43.594,6646.43,790.24
2023-01-01,2023,1,FY2022-23,Graphite,Import,25041090,Others,JNPT Mumbai,Odisha,9.426,78.235,11927.96,790.24
2023-02-01,2023,2,FY2022-23,Graphite,Import,38011000,China,Visakhapatnam,Rajasthan,89.677,744.323,111405.4,804.97
2023-02-01,2023,2,FY2022-23,Graphite,Import,38011000,Mozambique,Mundra,West Bengal,16.162,134.148,20078.4,804.97
2023-02-01,2023,2,FY2022-23,Graphite,Import,38011000,Madagascar,Kandla,Rajasthan,12.882,106.919,16002.99,804.97
2023-02-01,2023,2,FY2022-23,Graphite,Import,38012000,Sri Lanka,Kandla,Karnataka,9.36,77.689,11627.95,804.97
2023-02-01,2023,2,FY2022-23,Graphite,Import,38011000,Japan,Chennai,Tamil Nadu,6.738,55.927,8370.82,804.97
2023-02-01,2023,2,FY2022-23,Graphite,Import,25041010,Germany,Visakhapatnam,Andhra Pradesh,6.353,52.728,7891.91,804.97
2023-02-01,2023,2,FY2022-23,Graphite,Import,25041010,Others,JNPT Mumbai,Odisha,9.457,78.497,11748.85,804.97
